ImgID,Data_Logger,Name_Title,Creator,Publication_place,Publisher,Date_of_Publication,Decade,Country,Description,ProvID,Form_of_copy,Research_Trip,Material,Copyright_Owner,Copyright_Status,File_name,Picture_Format,Compression_type,Scan_Resolution,Colour_Space,BIT_Depth,cnts_abundance,cnts_agriculture,cnts_army,cnts_artisan_crafts,cnts_barbarism,cnts_border,cnts_civilization,cnts_classical_themes,cnts_climate,cnts_colonial_era,cnts_conquest,cnts_desert,cnts_empire,cnts_exhibitions,cnts_expeditions,cnts_fauna_and_flora,cnts_festivals,cnts_fossils,cnts_frontier,cnts_gendered_allegories,cnts_heroes,cnts_immigration,cnts_independence_era,cnts_industry,cnts_infrastructure,cnts_material_culture,cnts_mestizaje,cnts_navy,cnts_parks,cnts_popular_culture,cnts_prehistory,cnts_race,cnts_religion,cnts_rural,cnts_science,cnts_slavery,cnts_tropics,cnts_urban,cnts_warfare,cnts_work,dsc_anthropology,dsc_economy,dsc_education,dsc_fine_arts,dsc_folklore,dsc_geography,dsc_history,dsc_landscape,dsc_literature,dsc_medicine,dsc_natural_history,dsc_orientalism_exoticism,dsc_philology,dsc_progress,dsc_social_question,kycpt_body,kycpt_heritage,kycpt_monument,kycpt_nature,kycpt_relic,kycpt_space,kycpt_the_other,mad_architecture,mad_cartography,mad_exhibitions,mad_museums,mad_painting,mad_photography,mad_sculpture,mad_writing,cnts_indians,institution,cnts_arts,cnts_republic,dsc_other,kycpt_origin,mad_collecting,cnts_commodity,cnts_health_disease,cnts_leisure
429,PA Schell,Indians on the Island of Chiloe,"Anderson Smith, W.",London,,1899,1890s,Chile,This image of indigenous people is the only photograph in the volume. Taken from _Temperate Chile: A Progressive Spain_,20.0,colour slide,PAS 4-00,book,"UK, Birkbeck",unknown,UCB15-11,jpg,progressive,3.0,RGB,300.0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,-1,0,0,-1,0,0,0,0,0,0,0,-1,0,0,0,0,0,-1,0,-1,-1,academic,0,0,0,0,0,0,0,0
430,PA Schell,Map of Chile,"Anderson Smith, W.",London,,1899,1890s,Chile,Map of Southern half of Chile. Taken from _Temperate Chile: A Progressive Spain_,20.0,colour slide,PAS 4-00,map in book,"UK, Birkbeck",unknown,UCB15-13,jpg,progressive,3.0,RGB,300.0,0,0,0,0,0,0,0,0,-1,0,-1,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,-1,0,0,-1,0,0,0,0,0,0,-1,0,0,-1,0,0,0,0,0,-1,0,academic,0,0,0,0,0,0,0,0
431,PA Schell,"Map of Atacama Desert, Part I","Philippi, Rodolfo Amando",Halle en Sajonia,E. Anton,1860,1860s,Chile,Philippi was commissioned by the Chilean government to undertake this exploration of the Atacama Desert. Taken from _Viage al desierto de Atacama hecho de orden del gobierno de Chile en el verano 1853-54 por el doctor Rudulfo Amando Philippi ... Publicado bajo los auspicios del gobierno de Chile_,20.0,colour slide,PAS 4-00,map in book,"UK, Birkbeck",unknown,UCB15-14,jpg,progressive,3.0,RGB,300.0,0,0,0,0,0,0,0,0,0,0,-1,-1,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,-1,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,-1,0,0,-1,0,0,0,0,0,-1,0,academic,0,0,0,0,0,0,0,0
432,PA Schell,"Map of Atacama Desert, Part II","Philippi, Rodolfo Amando",Halle en Sajonia,E. Anton,1860,1860s,Chile,Philippi was commissioned by the Chilean government to undertake this exploration of the Atacama Desert. Taken from _Viage al desierto de Atacama hecho de orden del gobierno de Chile en el verano 1853-54 por el doctor Rudulfo Amando Philippi ... Publicado bajo los auspicios del gobierno de Chile_,20.0,colour slide,PAS 4-00,map in book,"UK, Birkbeck",unknown,UCB15-15,jpg,progressive,3.0,RGB,300.0,0,0,0,0,0,0,0,0,0,0,-1,-1,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,-1,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,-1,0,0,-1,0,0,0,0,0,0,0,academic,0,0,0,0,0,0,0,0
433,PA Schell,Map of Atacama Desert,"Philippi, Rodolfo Amando",Halle en Sajonia,E. Anton,1860,1860s,Chile,Philippi was commissioned by the Chilean government to undertake this exploration of the Atacama Desert. Taken from _Viage al desierto de Atacama hecho de orden del gobierno de Chile en el verano 1853-54 por el doctor Rudulfo Amando Philippi ... Publicado bajo los auspicios del gobierno de Chile_,20.0,colour slide,PAS 4-00,book,"UK, Birkbeck",unknown,UCB15-16,jpg,progressive,3.0,RGB,300.0,0,0,0,0,0,0,0,0,0,0,-1,-1,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,-1,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,-1,0,0,-1,0,0,0,0,0,0,0,academic,0,0,0,0,0,0,0,0
434,PA Schell,La Caldera,"Philippi, Rodolfo Amando",Halle en Sajonia,E. Anton,1860,1860s,Chile,Illustration of the bay was done by RA Philippi.  Philippi was commissioned by the Chilean government to undertake this exploration of the Atacama Desert. Taken from _Viage al desierto de Atacama hecho de orden del gobierno de Chile en el verano 1853-54 por el doctor Rudulfo Amando Philippi ... Publicado bajo los auspicios del gobierno de Chile_,20.0,colour slide,PAS 4-00,book,"UK, Birkbeck","UK, Birkbeck",UCB15-18,jpg,progressive,3.0,RGB,300.0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0.0,0,0,0,-1,0,0,0,0,-1,0,0,0,0,0,0,0,-1,0,-1,0,0,0,0,0,-1,0,0,0,0,academic,0,0,0,0,0,0,0,0
435,PA Schell,Plaza de Copiapó,"Philippi, Rudolfo Armando",Halle en Sajohia,E. Anton,1860,1860s,Chile,Rudolfo Armando Philippi's illustration. Philippi was commissioned by the Chilean government to undertake this exploration of the Atacama Desert. Taken from _Viage al desierto de Atacama hecho de orden del gobierno de Chile en el verano 1853-54 por el doctor Rudulfo Amando Philippi ... Publicado bajo los auspicios del gobierno de Chile_,20.0,colour slide,PAS 4-00,book,"UK, Birkbeck",unknown,UCB15-20,jpg,progressive,3.0,RGB,300.0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0.0,0,0,0,-1,0,0,0,0,-1,0,0,0,0,0,0,0,-1,0,-1,0,0,0,0,0,-1,0,0,0,0,academic,0,0,0,0,0,0,0,0
436,PA Schell,Chañaral de las Animas,"Philippi, Rodolfo Amando","Halle, Germany",E. Anton,1860,1860s,Chile,Director of the Chilean National Museum Rodolfo A. Philippi's illustration. Philippi was commissioned by the Chilean government to undertake this exploration of the Atacama Desert. Taken from 'Viage al desierto de Atacama hecho de orden del gobierno de Chile en el verano 1853-54 por el doctor Rudulfo Amando Philippi ... Publicado bajo los auspicios del gobierno de Chile'.,20.0,colour slide,PAS 4-00,book,"UK, Birkbeck",unknown,UCB15-22,jpg,progressive,3.0,RGB,300.0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0.0,0,0,0,-1,0,-1,0,0,0,0,0,0,0,0,0,0,-1,0,-1,0,0,0,0,0,-1,0,0,0,0,academic,0,0,0,0,0,0,0,0
437,PA Schell,Finca de Chañaral,"Philippi, Rodolfo Amando",Halle en Sajohia,E. Anton,1860,1860s,Chile,Philippi was commissioned by the Chilean government to undertake this exploration of the Atacama Desert. Taken from _Viage al desierto de Atacama hecho de orden del gobierno de Chile en el verano 1853-54 por el doctor Rudulfo Amando Philippi ... Publicado bajo los auspicios del gobierno de Chile_,20.0,colour slide,PAS 4-00,book,"UK, Birkbeck",unknown,UCB15-24,jpg,progressive,3.0,RGB,300.0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,-1,0,0.0,0,0,0,-1,0,0,0,0,-1,0,0,0,0,0,0,0,-1,0,-1,0,0,0,0,0,-1,0,0,0,0,academic,0,0,0,0,0,0,0,0
438,PA Schell,Establecimiento del Salado,"Philippi, Rodolfo Amando",Halle en Sajohia,E. Anton,1860,1860s,Chile,Philippi was commissioned by the Chilean government to undertake this exploration of the Atacama Desert. Taken from _Viage al desierto de Atacama hecho de orden del gobierno de Chile en el verano 1853-54 por el doctor Rudulfo Amando Philippi ... Publicado bajo los auspicios del gobierno de Chile_,20.0,colour slide,PAS 4-00,book,"UK, Birkbeck",unknown,UCB15-25,jpg,progressive,3.0,RGB,300.0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,-1,0,0,0,0,0,0,0,0,-1,-1,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,-1,0,0.0,0,0,0,-1,0,0,0,0,-1,0,0,0,0,0,0,0,-1,0,-1,0,0,0,0,0,-1,0,0,0,0,academic,0,0,0,0,0,0,0,0
439,PA Schell,Plaza de Atacama,"Philippi, Rodolfo Amando",Halle en Sajohia,E. Anton,1860,1860s,Chile,Philippi was commissioned by the Chilean government to undertake this exploration of the Atacama Desert. Taken from _Viage al desierto de Atacama hecho de orden del gobierno de Chile en el verano 1853-54 por el doctor Rudulfo Amando Philippi ... Publicado bajo los auspicios del gobierno de Chile_,20.0,colour slide,PAS 4-00,book,"UK, Birkbeck",unknown,UCB15-33,jpg,progressive,3.0,RGB,300.0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,-1,0,0.0,0,0,0,-1,0,0,0,0,-1,0,0,0,0,0,0,0,-1,0,-1,0,0,0,0,0,-1,0,0,0,0,academic,0,0,0,0,0,0,0,0
440,PA Schell,Trespuntas,"Philippi, Rodolfo Amando",Halle en Sajohia,E. Anton,1860,1860s,Chile,Philippi was commissioned by the Chilean government to undertake this exploration of the Atacama Desert. Taken from _Viage al desierto de Atacama hecho de orden del gobierno de Chile en el verano 1853-54 por el doctor Rudulfo Amando Philippi ... Publicado bajo los auspicios del gobierno de Chile_,20.0,colour slide,PAS 4-00,book,"UK, Birkbeck",unknown,UCB15-35,jpg,progressive,3.0,RGB,300.0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,-1,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,-1,0,0.0,0,0,0,-1,0,0,0,0,-1,0,0,0,0,0,0,0,-1,0,-1,0,0,0,0,0,-1,0,0,0,0,academic,0,0,0,0,0,0,0,0
441,PA Schell,The Chimera,Nicanor Plaza,Buffalo,,1901,1900s,Chile,"Marble statue. Purchased by the Comisión de Bellas Artes in 1897. Exhibited in the Salón de Bellas Artes, 1899, as well as the Buffalo exhibition. This photograph was taken from _Chile at the Pan-American exposition; brief notes on Chile & general catalogue of Chile exhibits_",20.0,colour slide,PAS 4-00,book,"UK, Birkbeck",unknown,UCB15-8,jpg,progressive,3.0,RGB,300.0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,-1,-1,0,0,academic,0,0,0,0,0,0,0,0
442,PA Schell,Shell illustrations,"Philippi, Rodolfo Amando",Halle en Sajohia,E. Anton,1860,1860s,Chile,RA Philippi's illustration of shells. Philippi was commissioned by the Chilean government to undertake this exploration of the Atacama Desert. Taken from _Viage al desierto de Atacama hecho de orden del gobierno de Chile en el verano 1853-54 por el doctor Rudulfo Amando Philippi ... Publicado bajo los auspicios del gobierno de Chile_,20.0,colour slide,PAS 4-00,book,"UK, Birkbeck",unknown,UCB16-11,jpg,progressive,3.0,RGB,300.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,-1,0,0,0,0,-1,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,-1,0,0,0,0,academic,0,0,0,0,0,0,0,0
443,PA Schell,Panorama de Río Frío,"Philippi, Rodolfo Amando",Halle en Sajohia,E. Anton,1860,1860s,Chile,First section of mountain comparison. Philippi was commissioned by the Chilean government to undertake this exploration of the Atacama Desert. Taken from _Viage al desierto de Atacama hecho de orden del gobierno de Chile en el verano 1853-54 por el doctor Rudulfo Amando Philippi ... Publicado bajo los auspicios del gobierno de Chile_,20.0,colour slide,PAS 4-00,book,"UK, Birkbeck",unknown,UCB16-2,jpg,progressive,3.0,RGB,300.0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,-1,0,0,0,0,-1,0,0,0,0,0,0,0,-1,0,-1,0,0,-1,0,0,-1,0,0,0,0,academic,0,0,0,0,0,0,0,0
444,J Andermann,Archivos do Museu Nacional 6 (1885),"Netto, Ladislau",Rio de Janeiro,Museu Nacional,1885,1880s,Brazil,"Table of contents of volume 6 (1885) of the museum's journal, especially dedicated to the Exposição Antropológica Brasileira, 1882 (containing articles by Ladislau Netto, João Baptista de Lacerda, Charles Frederick Hartt and others",59.0,slide,JA RJ2000,book,"Museu Nacional, Rio de Janeiro","UK, Birkbeck",RJ05-01,jpg,progressive,3.0,RGB,100.0,0,0,0,-1,-1,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,-1,0,0,-1,0,0,0,0,0,-1,0.0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,0,0,0,-1,-1,academic,0,0,0,0,-1,0,0,0
445,J Andermann,Archivos do Museu Nacional 6 (1885),"Netto, Ladislau",Rio de Janeiro,Museu Nacional,1885,1880s,Brazil,"Front page of volume 6 (1885) of the museum's journal, dedicated entirely to Brazilian anthropology and ethnology, with case studies on the Exposição Antropológica Brasileira, 1882.",59.0,slide,JA RJ2000,book,"Museu Nacional, Rio de Janeiro","UK, Birkbeck",RJ05-30,jpg,progressive,3.0,RGB,100.0,0,0,0,-1,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,-1,0,0,-1,0,0,0,0,0,-1,0.0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,0,0,0,-1,-1,academic,0,0,0,0,-1,0,0,0
446,J Andermann,Archivos do Museu Nacional 6 (1885),"Netto, Ladislau",Rio de Janeiro,Museu Nacional,1885,1880s,Brazil,"Preface to volume 6 (1885) of the museum's journal, dedicated entirely to Brazilian anthropology and ethnology, with case studies on the Exposição Antropológica Brasileira, 1882.",59.0,slide,JA RJ2000,book,"Museu Nacional, Rio de Janeiro","UK, Birkbeck",RJ05-29,jpg,progressive,3.0,RGB,100.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,-1,0,0,-1,0,0,0,0,0,-1,0.0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,0,0,0,-1,-1,academic,0,0,0,0,-1,0,0,0
447,J Andermann,Investigações sobre a archeologia brazileira,"Netto, Ladislau",Rio de Janeiro,Museu Nacional,1885,1880s,Brazil,"Extract from an article by Ladislau Netto on Brazilian indigenous archaeology, especially on Netto's own findings of Amazonian pottery at Marajó previous to the Exposição Antropológica Brasileira. From: Archivos do Museu Nacional 6 (1885)",59.0,slide,JA RJ2000,book,"Museu Nacional, Rio de Janeiro","UK, Birkbeck",RJ05-25,jpg,progressive,3.0,RGB,100.0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,-1,-1,0,0,0,-1,-1,0,0,-1,0,-1,0,0,0,-1,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,-1,0,0,0,-1,0,0,0,0,0,academic,0,0,0,0,0,0,0,0
448,J Andermann,Straw mat from the Anthropological Exhibition,"Netto, Ladislau",Rio de Janeiro,,,1880s,Brazil,"A straw mat which had formed part of one of the life groups at the Exposição Antropológica Brasileira (1882), now in storage at the anthropological deposit of Museu Nacional",59.0,slide,JA RJ2000,museum object,"Museu Nacional, Rio de Janeiro",Museu Nacional,RJ05-31,jpg,progressive,3.0,RGB,100.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,-1,0,0,0,-1,0,0,0,0,0,-1,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,-1,0,-1,0,0,-1,0,0,0,0,0,0,academic,0,0,0,0,0,0,0,0
449,PA Schell,A Phoenicopterus andinus B Phonicopterus ignipalliatus C Muscapito Ph,"Philippi, Rodolfo Amando","Halle, Germany",E. Anton,1860,1860s,Chile,"A drawing of flamingo heads by Chile's National Museum's director Rodolfo A. Philippi was commissioned by the Chilean government to undertake this exploration of the Atacama Desert. Taken from 'Viage al desierto de Atacama hecho de orden del gobierno de Chile en el verano 1853-54 por el doctor Rudulfo Amando Philippi …,Publicado bajo los auspicios del gobierno de Chile'",20.0,colour slide,PAS 4-00,book,"UK, Birkbeck",unknown,UCB16-22,jpg,progressive,3.0,RGB,300.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,-1,0,0,0,0,academic,0,0,0,0,0,0,0,0
450,PA Schell,Shells,"Philippi, Rodolfo Amando","Halle, Germany",E. Anton,1860,1860s,Chile,Philippi's drawing of shells from the Atacama desert. Philippi was commissioned by the Chilean government to undertake this exploration of the Atacama Desert. Taken from _Viage al desierto de Atacama hecho de orden del gobierno de Chile en el verano 1853-54 por el doctor Rudulfo Amando Philippi ... Publicado bajo los auspicios del gobierno de Chile_,20.0,colour slide,PAS 4-00,book,"UK, Birkbeck",unknown,UCB16-25,jpg,progressive,3.0,RGB,300.0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,-1,0,0,0,0,academic,0,0,0,0,0,0,0,0
451,PA Schell,Panorama de Río Frío,"Philippi, Rodolfo Amando","Halle, Germany",E. Anton,1860,1860s,Chile,Second section of mountain comparison. Philippi was commissioned by the Chilean government to undertake this exploration of the Atacama Desert. Taken from _Viage al desierto de Atacama hecho de orden del gobierno de Chile en el verano 1853-54 por el doctor Rudulfo Amando Philippi ... Publicado bajo los auspicios del gobierno de Chile_,20.0,colour slide,PAS 4-00,book,"UK, Birkbeck",unknown,UCB16-3,jpg,progressive,3.0,RGB,300.0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,-1,0,0,0,0,-1,0,0,0,0,0,0,0,-1,0,-1,0,0,0,0,0,-1,0,0,0,0,academic,0,0,0,0,0,0,0,0
452,PA Schell,Panorama de Río Frío,"Philippi, Rodolfo Amando","Halle, Germany",E. Anton,1860,1860s,Chile,Third section of mountain comparison. Philippi was commissioned by the Chilean government to undertake this exploration of the Atacama Desert. Taken from _Viage al desierto de Atacama hecho de orden del gobierno de Chile en el verano 1853-54 por el doctor Rudulfo Amando Philippi ... Publicado bajo los auspicios del gobierno de Chile_,20.0,colour slide,PAS 4-00,book,"UK, Birkbeck",unknown,UCB16-4,jpg,progressive,3.0,RGB,300.0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0.0,0,0,0,-1,0,0,0,0,-1,0,0,0,0,0,0,0,-1,0,-1,0,0,0,0,0,-1,0,0,0,0,academic,0,0,0,0,0,0,0,0
453,PA Schell,Panorama de Río Frío',"Philippi, Rodolfo Amando","Halle, Germany",E. Anton,1860,1860s,Chile,Fourth section of mountain comparison. Philippi was commissioned by the Chilean government to undertake this exploration of the Atacama Desert. Taken from _Viage al desierto de Atacama hecho de orden del gobierno de Chile en el verano 1853-54 por el doctor Rudulfo Amando Philippi ... Publicado bajo los auspicios del gobierno de Chile_,20.0,colour slide,PAS 4-00,book,"UK, Birkbeck",unknown,UCB16-5,jpg,progressive,3.0,RGB,300.0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0.0,0,0,0,-1,0,0,0,0,-1,0,0,0,0,0,0,0,-1,0,-1,0,0,0,0,0,-1,0,0,0,0,academic,0,0,0,0,0,0,0,0
454,PA Schell,Perfiles,"Philippi, Rodolfo Amando","Halle, Germany",E. Anton,1860,1860s,Chile,First section mountain profile labelled: Desierto de Atacama desde San Pedro de Atacama hasta Copaipó. Sección desde Paposo al Oriente. Paposos. Sección desde el Cobre al Oriente. Philippi was commissioned by the Chilean government to undertake this exploration of the Atacama Desert. Taken from _Viage al desierto de Atacama hecho de orden del gobierno de Chile en el verano 1853-54 por el doctor Rudulfo Amando Philippi ... Publicado bajo los auspicios del gobierno de Chile_,20.0,colour slide,PAS 4-00,book,"UK, Birkbeck",unknown,UCB16-6,jpg,progressive,3.0,RGB,300.0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0.0,0,0,0,-1,0,0,0,0,-1,0,0,0,0,0,0,0,-1,0,-1,0,0,-1,0,0,0,0,0,0,0,academic,0,0,0,0,0,0,0,0
455,PA Schell,Perfiles,"Philippi, Rodolfo Amando","Halle, Germany",E. Anton,1860,1860s,Chile,Second section mountain profile labelled: Desierto de Atacama desde San Pedro de Atacama hasta Copaipó. Sección desde Paposo al Oriente. Paposos. Sección desde el Cobre al Oriente. Philippi was commissioned by the Chilean government to undertake this exploration of the Atacama Desert. Taken from _Viage al desierto de Atacama hecho de orden del gobierno de Chile en el verano 1853-54 por el doctor Rudulfo Amando Philippi ... Publicado bajo los auspicios del gobierno de Chile_,20.0,colour slide,PAS 4-00,book,"UK, Birkbeck",unknown,UCB16-7,jpg,progressive,3.0,RGB,300.0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0.0,0,0,0,-1,0,0,0,0,-1,0,0,0,0,0,0,0,-1,0,-1,0,0,-1,0,0,0,0,0,0,0,academic,0,0,0,0,0,0,0,0
456,PA Schell,Perfiles,"Philippi, Rodolfo Amando","Halle, Germany",E. Anton,1860,1860s,Chile,Third section mountain profile labelled: Desierto de Atacama desde San Pedro de Atacama hasta Copaipó. Sección desde Paposo al Oriente. Paposos. Sección desde el Cobre al Oriente. Philippi was commissioned by the Chilean government to undertake this exploration of the Atacama Desert. Taken from _Viage al desierto de Atacama hecho de orden del gobierno de Chile en el verano 1853-54 por el doctor Rudulfo Amando Philippi ... Publicado bajo los auspicios del gobierno de Chile_,20.0,colour slide,PAS 4-00,book,"UK, Birkbeck",unknown,UCB16-8,jpg,progressive,3.0,RGB,300.0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0.0,0,0,0,-1,0,0,0,0,-1,0,0,0,0,0,0,0,-1,0,-1,0,0,-1,0,0,0,0,0,0,0,academic,0,0,0,0,0,0,0,0
457,PA Schell,"José Miguel Blanco, Sketch of",unknown,Santiago de Chile,Departamento de Publicidad de Philips Chile,1997,unknown,Chile,"Illustration of Blanco, who was a sculptor and instrumental in the foundation of the Museo Nacional de Pintura. Taken from 'Calendario Colección Philips. Historia del Museo Nacional de Bellas Artes'",39.0,paper image,PAS 11/99,book,"Philips, Chile",unknown,FS0002,jpg,progressive,3.0,RGB,300.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,0,0,0,0,academic,-1,0,0,0,0,0,0,0
458,PA Schell,"Congressional Building in Santiago, taken from 'Calendario Colección Philips. Historia del Museo Nacional de Bellas Artes'",unknown,Santiago de Chile,Departamento de Publicidad de Philips Chile,1997,contemporary,Chile,Where Museo Nacional de Pintura was first housed. Taken from 'Calendario Colección Philips. Historia del Museo Nacional de Bellas Artes',39.0,paper image,PAS 11/99,book,"Philips, Chile",unknown,FS0009,jpg,progressive,3.0,RGB,300.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,-1,0,0,0,academic,-1,0,0,0,0,0,0,-1
1566,J Andermann,"Galería de ladrones de la Capital, Núm 132","Álvarez, José Sixto (Fray Mocho)",Buenos Aires,Imprenta del Departamento de Policía,1887,1880s,Argentina,"""José Vázquez o Bautista Lignol (a) el Gallego --- es un hombre peligroso. Ha sido mozo de hotel y está en relación con todos los ladrones franceses.",23.0,digital image,Geraldine Rogers,book illustration,"Archivo General de la Nación,","UK, Birkbeck",Oi1041,jpg,progressive,3.0,RGB,300.0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,-1,0,0,0,0,-1,0,0,-1,0,0,0,,0,0,0,0,0,0,-1,-1,0,0,0,0,-1,-1,0,0,0,0,0,-1,0,0,0,0,0,-1,0,-1,0,academic,0,0,0,0,-1,0,0,0
460,PA Schell,Paisaje,"Lira, Pedro",Santiago de Chile,Departamento de Publicidad de Philips Chile,1997,1870s,Chile,The painting dates from 1870. Taken from 'Calendario Colección Philips. Historia del Museo Nacional de Bellas Artes',39.0,paper image,PAS 11/99,book,"Philips, Chile",unknown,FS0014,jpg,progressive,3.0,RGB,300.0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,-1,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,-1,0,0,0,0,academic,0,0,0,0,0,0,0,0
